,activity_type,acc_x,acc_y,acc_z
44029,Falling,575,-58,-694
44030,Falling,506,-60,-753
44031,Falling,448,-57,-801
44032,Falling,360,-70,-842
44033,Falling,209,-117,-924
44034,Falling,137,-121,-926
44035,Falling,108,-121,-943
44036,Falling,-411,-69,-1549
44037,Falling,-61,19,-976
44038,Falling,-142,-101,-1042
44039,Falling,-264,-114,-1130
44040,Falling,-27,-76,-973
44041,Falling,182,-42,-860
44042,Falling,419,-52,-702
44043,Falling,667,-32,-580
44044,Falling,838,41,-485
44045,Falling,865,-15,-457
44046,Falling,850,-96,-376
44047,Falling,889,-68,-282
44048,Falling,960,-7,-140
44049,Falling,1054,-113,-108
44050,Falling,922,-68,26
44051,Falling,1062,-66,86
44052,Falling,1015,-20,64
44053,Falling,1081,-118,44
44054,Falling,1053,-66,5
44055,Falling,970,102,-33
44056,Falling,896,277,3
44057,Falling,833,417,0
44058,Falling,720,614,-10
44059,Falling,642,692,-23
44060,Falling,605,705,-56
44061,Falling,477,827,0
44062,Falling,361,885,-87
44063,Falling,273,896,-35
44064,Falling,152,989,-55
44065,Falling,74,994,-114
44066,Falling,-9,955,-73
44067,Falling,-359,1485,-308
44068,Falling,-56,1014,-127
44069,Falling,40,1138,-107
44070,Falling,-107,1123,-105
44071,Falling,55,1044,-31
44072,Falling,184,949,-55
44073,Falling,328,822,-10
44074,Falling,487,730,-63
44075,Falling,732,480,-22
44076,Falling,844,368,5
44077,Falling,951,282,-7
44078,Falling,945,291,-14
44079,Falling,946,240,-48
44080,Falling,951,184,-5
44081,Falling,964,137,-28
44082,Falling,1009,-10,62
44083,Falling,873,254,50
44084,Falling,991,-130,138
44085,Falling,769,82,289
44086,Falling,1044,-85,110
44087,Falling,890,11,419
44088,Falling,844,-81,487
44089,Falling,780,70,615
44090,Falling,631,91,732
44091,Falling,539,107,804
44092,Falling,479,51,851
44093,Falling,347,61,952
44094,Falling,215,43,1027
44095,Falling,147,70,1025
44096,Falling,18,21,1135
44097,Falling,-5,39,1173
44098,Falling,-64,60,1043
44099,Falling,-56,80,1048
44100,Falling,54,121,1206
44101,Falling,49,34,1138
44102,Falling,90,37,1084
44103,Falling,255,59,982
44104,Falling,375,24,913
44105,Falling,572,5,750
44106,Falling,716,-3,675
44107,Falling,800,79,540
44108,Falling,846,32,457
44109,Falling,889,17,352
44110,Falling,924,-75,293
44111,Falling,970,-70,28
44112,Falling,1246,-17,-63
44113,Falling,856,277,28
44114,Falling,1007,-62,-52
44115,Falling,984,-200,4
44116,Falling,1228,-428,3
44117,Falling,1077,148,123
44118,Falling,1056,528,161
44119,Falling,1110,69,28
44120,Falling,965,-176,68
44121,Falling,913,-322,71
44122,Falling,675,-561,118
44123,Falling,542,-679,73
44124,Falling,272,-889,81
44125,Falling,115,-1009,69
44126,Falling,78,-1001,91
44127,Falling,74,-941,67
44128,Falling,-10,-1039,79
44129,Falling,-119,-966,82
44130,Falling,-146,-1085,54
44131,Falling,-23,-1152,82
44132,Falling,188,-1044,114
44133,Falling,76,-935,84
44134,Falling,333,-832,90
44135,Falling,565,-738,102
44136,Falling,725,-620,91
44137,Falling,743,-564,86
44138,Falling,851,-378,73
44139,Falling,887,-202,51
44140,Falling,941,-105,97
44141,Falling,1064,59,-7
44142,Falling,1369,-112,121
44143,Falling,1289,102,158
44144,Falling,1075,-52,73
44145,Falling,1047,0,-34
44146,Falling,958,-61,-170
44147,Falling,867,-35,-307
44148,Falling,755,-38,-444
44149,Falling,616,-130,-610
44150,Falling,507,-52,-739
44151,Falling,485,-40,-769
44152,Falling,450,-48,-719
44153,Falling,161,-55,-876
44154,Falling,-109,-113,-1033
44155,Falling,-510,-28,-1588
44156,Falling,-170,-90,-994
44157,Falling,-23,-86,-999
44158,Falling,-261,-109,-1153
44159,Falling,-54,-62,-1022
44160,Falling,87,-34,-927
44161,Falling,261,-50,-801
44162,Falling,404,-46,-733
44163,Falling,621,-60,-568
44164,Falling,668,48,-492
44165,Falling,1077,51,-155
44166,Falling,816,39,-198
44167,Falling,875,-147,38
44168,Falling,816,-78,65
44169,Falling,1028,-191,-9
44170,Falling,953,-214,81
44171,Falling,1007,35,-83
44172,Falling,1021,-26,33
44173,Falling,1016,-21,53
44174,Falling,999,-145,91
44175,Falling,995,59,63
44176,Falling,1036,-62,-23
44177,Falling,1052,-37,21
44178,Falling,981,98,43
44179,Falling,907,262,-17
44180,Falling,812,406,-21
44181,Falling,686,622,-25
44182,Falling,573,749,-72
44183,Falling,533,764,-59
44184,Falling,382,859,-36
44185,Falling,239,930,-32
44186,Falling,138,970,-63
44187,Falling,-99,999,-94
44188,Falling,-73,987,-45
44189,Falling,-42,990,-40
44190,Falling,-61,996,-47
44191,Falling,-87,1028,-61
44192,Falling,-42,1082,-110
44193,Falling,85,961,-57
44194,Falling,82,1000,-93
44195,Falling,316,892,2
44196,Falling,355,889,-78
44197,Falling,580,699,-4
44198,Falling,665,619,-30
44199,Falling,792,463,0
44200,Falling,896,339,-33
44201,Falling,965,239,12
44202,Falling,959,233,-22
44203,Falling,947,217,10
44204,Falling,992,98,12
44205,Falling,1018,25,-3
44206,Falling,997,28,15
44207,Falling,1050,-74,30
44208,Falling,1005,-52,0
44209,Falling,1001,-13,-8
44210,Falling,1018,-45,-19
44211,Falling,866,-73,299
44212,Falling,765,-80,385
44213,Falling,859,-48,492
44214,Falling,822,-46,582
44215,Falling,748,15,593
44216,Falling,663,-83,757
44217,Falling,519,102,872
44218,Falling,428,92,904
44219,Falling,395,-61,949
44220,Falling,269,38,1011
44221,Falling,164,116,1043
44222,Falling,120,51,1030
44223,Falling,52,69,1010
44224,Falling,-2,137,1238
44225,Falling,-25,126,980
44226,Falling,-21,106,1035
44227,Falling,53,24,1097
44228,Falling,34,158,1151
44229,Falling,102,149,1090
44230,Falling,259,43,997
44231,Falling,447,66,836
44232,Falling,554,195,737
44233,Falling,651,150,690
44234,Falling,789,-57,676
44235,Falling,795,174,530
44236,Falling,883,-87,444
44237,Falling,927,96,215
44238,Falling,991,-12,129
44239,Falling,982,9,117
44240,Falling,990,-6,80
44241,Falling,999,17,59
44242,Falling,988,17,-25
44243,Falling,985,-35,27
44244,Falling,1219,-40,-59
44245,Falling,1049,166,-13
44246,Falling,965,-200,-24
44247,Falling,862,-346,142
44248,Falling,826,-446,91
44249,Falling,702,-601,112
44250,Falling,622,-725,57
44251,Falling,559,-788,62
44252,Falling,520,-804,72
44253,Falling,378,-886,98
44254,Falling,212,-975,96
44255,Falling,208,-1004,81
44256,Falling,193,-1036,103
44257,Falling,125,-951,109
44258,Falling,-154,-1011,30
44259,Falling,-19,-1075,18
44260,Falling,-38,-1017,117
44261,Falling,-27,-1030,69
44262,Falling,-194,-1177,68
44263,Falling,-55,-1101,76
44264,Falling,13,-1044,127
44265,Falling,227,-915,64
44266,Falling,393,-821,59
44267,Falling,646,-659,86
44268,Falling,710,-643,37
44269,Falling,756,-559,57
44270,Falling,828,-459,78
44271,Falling,829,-319,110
44272,Falling,1010,-154,76
44273,Falling,1082,33,1
44274,Falling,1241,126,5
44275,Falling,978,150,19
44276,Falling,1007,27,66
44277,Falling,1074,-23,112
44278,Falling,1169,-20,83
44279,Falling,1080,-107,78
44280,Falling,1000,19,-120
44281,Falling,995,2,-195
44282,Falling,851,-84,-315
44283,Falling,685,5,-524
44284,Falling,552,0,-703
44285,Falling,359,-47,-796
44286,Falling,293,-131,-899
44287,Falling,175,-65,-980
44288,Falling,213,-66,-945
44289,Falling,217,-34,-902
44290,Falling,164,-94,-903
44291,Falling,20,-77,-995
44292,Falling,-160,-208,-1406
44293,Falling,-22,40,-972
44294,Falling,-45,-77,-1003
44295,Falling,-144,-73,-1119
44296,Falling,-123,-93,-1069
44297,Falling,68,-29,-955
44298,Falling,297,-75,-826
44299,Falling,428,-66,-765
44300,Falling,513,-47,-715
44301,Falling,649,0,-625
44302,Falling,692,-36,-506
44303,Falling,848,-63,-338
44304,Falling,1021,-81,-112
44305,Falling,986,71,-125
44306,Falling,1195,-74,-1
44307,Falling,977,-67,49
44308,Falling,982,23,-26
44309,Falling,1005,-76,61
44310,Falling,1018,18,11
44311,Falling,1003,-162,90
44312,Falling,958,12,-87
44313,Falling,1071,-53,18
44314,Falling,1067,-55,16
44315,Falling,886,255,7
44316,Falling,782,448,19
44317,Falling,655,646,-58
44318,Falling,483,790,-14
44319,Falling,472,812,-98
44320,Falling,359,899,-49
44321,Falling,290,999,-119
44322,Falling,153,1052,-31
44323,Falling,133,903,-76
44324,Falling,226,892,-36
44325,Falling,-30,1078,-66
44326,Falling,36,968,-73
44327,Falling,-43,999,-80
44328,Falling,4,1078,-29
44329,Falling,-59,973,-107
44330,Falling,15,1133,40
44331,Falling,71,1048,-66
44332,Falling,209,927,-183
44333,Falling,338,894,-115
44334,Falling,452,788,-7
44335,Falling,533,750,-2
44336,Falling,699,589,8
44337,Falling,813,442,17
44338,Falling,902,340,6
44339,Falling,969,204,13
44340,Falling,972,175,-33
44341,Falling,957,181,16
44342,Falling,936,136,57
44343,Falling,1303,-553,-130
44344,Falling,1028,-107,25
44345,Falling,996,17,22
44346,Falling,1030,-84,144
44347,Falling,893,-14,225
44348,Falling,1086,229,544
44349,Falling,1032,10,323
44350,Falling,866,120,542
44351,Falling,682,17,733
44352,Falling,624,21,793
44353,Falling,596,45,880
44354,Falling,444,50,861
44355,Falling,372,52,930
44356,Falling,280,46,949
44357,Falling,217,61,888
44358,Falling,13,56,1096
44359,Falling,-78,162,965
44360,Falling,1,35,1011
44361,Falling,13,49,1025
44362,Falling,44,43,1033
44363,Falling,29,52,1166
44364,Falling,74,61,1099
44365,Falling,189,26,1032
44366,Falling,307,26,1053
44367,Falling,410,105,858
44368,Falling,663,-32,716
44369,Falling,634,-166,679
44370,Falling,816,114,526
44371,Falling,860,40,436
44372,Falling,913,37,343
44373,Falling,948,-45,348
44374,Falling,966,-61,297
44375,Falling,944,-30,78
44376,Falling,884,293,94
44377,Falling,1018,-102,5
44378,Falling,997,-22,38
44379,Falling,1018,25,49
44380,Falling,992,-76,120
44381,Falling,996,102,-80
44382,Falling,992,11,136
44383,Falling,1037,-99,-240
44384,Falling,1384,-293,96
44385,Falling,879,-50,78
44386,Falling,790,86,193
44387,Falling,1005,-269,-38
44388,Falling,849,-372,48
44389,Falling,596,-663,192
44390,Falling,254,-1016,172
44391,Falling,491,-847,54
44392,Falling,325,-944,110
44393,Falling,277,-955,62
44394,Falling,286,-905,74
44395,Falling,173,-917,26
44396,Falling,-74,-1073,90
44397,Falling,28,-1087,138
44398,Falling,0,-993,91
44399,Falling,-1,-1013,85
44400,Falling,-70,-1026,89
44401,Falling,-185,-1222,89
44402,Falling,11,-1115,127
44403,Falling,261,-891,79
44404,Falling,292,-728,30
44405,Falling,640,-719,63
44406,Falling,733,-636,73
44407,Falling,741,-577,1
44408,Falling,765,-537,37
44409,Falling,894,-322,34
44410,Falling,1007,-251,101
44411,Falling,988,-109,25
44412,Falling,957,-61,86
44413,Falling,882,-49,10
44414,Falling,1164,-182,-16
44415,Falling,1049,-35,98
44416,Falling,1320,84,263
44417,Falling,1189,-79,142
44418,Falling,948,50,-22
44419,Falling,861,-21,-249
44420,Falling,754,13,-422
44421,Falling,691,26,-576
44422,Falling,673,-52,-600
44423,Falling,592,-92,-698
44424,Falling,496,-61,-785
44425,Falling,430,-24,-829
44426,Falling,153,-3,-936
44427,Falling,229,-136,-901
44428,Falling,136,-44,-936
44429,Falling,33,-23,-998
44430,Falling,28,-135,-988
44431,Falling,-14,-65,-989
44432,Falling,-19,34,-972
44433,Falling,-20,-144,-1006
44434,Falling,-131,-30,-1032
44435,Falling,-160,-40,-1112
44436,Falling,-81,-39,-1038
44437,Falling,127,-28,-918
44438,Falling,224,-46,-849
44439,Falling,449,-46,-685
44440,Falling,711,-98,-540
44441,Falling,837,-15,-479
44442,Falling,864,-57,-384
44443,Falling,1003,43,-266
44444,Falling,902,-30,-238
44445,Falling,814,-39,-256
44446,Falling,1110,28,19
44447,Falling,1701,-35,241
44448,Falling,1020,-60,165
44449,Falling,1017,10,-46
44450,Falling,1047,68,42
44451,Falling,793,-65,28
44452,Falling,1070,-167,-17
44453,Falling,1048,-15,12
44454,Falling,979,124,-13
44455,Falling,917,246,26
44456,Falling,850,409,36
44457,Falling,755,543,8
44458,Falling,692,632,-2
44459,Falling,611,727,-84
44460,Falling,522,838,-7
44461,Falling,452,818,-98
44462,Falling,202,942,-49
44463,Falling,195,1007,-28
44464,Falling,241,938,-28
44465,Falling,68,960,-65
44466,Falling,30,1088,-42
44467,Falling,21,1030,-49
44468,Falling,-38,1006,-62
44469,Falling,-17,993,-46
44470,Falling,-62,1137,-30
44471,Falling,41,1124,-69
44472,Falling,159,1094,-36
44473,Falling,191,916,-60
44474,Falling,321,842,-21
44475,Falling,554,746,-58
44476,Falling,726,519,7
44477,Falling,914,236,-57
44478,Falling,953,240,-14
44479,Falling,981,183,12
44480,Falling,970,130,55
44481,Falling,1003,0,50
44482,Falling,1139,57,-59
44483,Falling,993,-47,4
44484,Falling,1007,35,-29
44485,Falling,984,-186,45
44486,Falling,968,-42,214
44487,Falling,904,1,340
44488,Falling,914,-78,320
44489,Falling,973,-44,292
44490,Falling,832,58,432
44491,Falling,750,-17,597
44492,Falling,690,11,642
44493,Falling,491,56,970
44494,Falling,387,35,938
44495,Falling,314,1,971
44496,Falling,250,28,1028
44497,Falling,169,58,1040
44498,Falling,109,-10,984
44499,Falling,-17,100,1122
44500,Falling,-53,50,1118
44501,Falling,-60,52,1074
44502,Falling,1,-35,1204
44503,Falling,46,9,1155
44504,Falling,171,-34,1061
44505,Falling,296,119,905
44506,Falling,507,27,742
44507,Falling,595,24,729
44508,Falling,707,-64,651
44509,Falling,776,-4,590
44510,Falling,838,-21,534
44511,Falling,862,0,487
44512,Falling,941,-25,194
44513,Falling,982,-44,78
44514,Falling,983,-46,95
44515,Falling,1104,-185,-100
44516,Falling,1002,-12,32
44517,Falling,676,-225,202
44518,Falling,979,169,84
44519,Falling,977,-75,-55
44520,Falling,1003,373,-352
44521,Falling,1365,-102,-52
44522,Falling,927,56,-1
44523,Falling,776,-34,259
44524,Falling,996,-188,20
44525,Falling,931,-493,148
44526,Falling,593,-434,137
44527,Falling,685,-543,34
44528,Falling,435,-884,89
44529,Falling,200,-1029,127
44530,Falling,330,-931,114
44531,Falling,306,-881,65
44532,Falling,17,-942,26
44533,Falling,12,-1122,72
44534,Falling,-58,-1202,109
44535,Falling,-40,-997,94
44536,Falling,4,-1008,76
44537,Falling,-87,-1066,106
44538,Falling,-48,-1362,83
44539,Falling,157,-994,98
44540,Falling,303,-718,66
44541,Falling,502,-831,173
44542,Falling,688,-615,52
44543,Falling,805,-491,-3
44544,Falling,756,-491,45
44545,Falling,907,-321,66
44546,Falling,967,-207,52
44547,Falling,1071,-59,69
44548,Falling,984,-60,-17
44549,Falling,1388,-236,69
44550,Falling,1159,23,79
44551,Falling,1111,-6,-3
44552,Falling,1032,36,-63
44553,Falling,986,66,-198
44554,Falling,916,-25,-284
44555,Falling,800,-67,-426
44556,Falling,779,-72,-482
44557,Falling,598,-68,-653
44558,Falling,480,-65,-752
44559,Falling,400,-67,-800
44560,Falling,290,-73,-848
44561,Falling,116,-123,-937
44562,Falling,-22,-59,-985
44563,Falling,-271,-27,-1398
44564,Falling,76,39,-910
44565,Falling,-109,-53,-1011
44566,Falling,-58,-98,-1041
44567,Falling,-137,-91,-1088
44568,Falling,12,-28,-1049
44569,Falling,158,-48,-877
44570,Falling,373,-22,-763
44571,Falling,501,-25,-655
44572,Falling,761,7,-469
44573,Falling,874,-21,-258
44574,Falling,941,84,-350
44575,Falling,1077,-87,-10
44576,Falling,1130,86,-321
44577,Falling,992,-21,-26
44578,Falling,1577,-61,299
44579,Falling,1069,-262,250
44580,Falling,1150,-111,24
44581,Falling,1017,-75,-11
44582,Falling,958,41,1
44583,Falling,916,290,-25
44584,Falling,815,380,-20
44585,Falling,716,521,-51
44586,Falling,385,854,-12
44587,Falling,329,915,-60
44588,Falling,358,965,-39
44589,Falling,260,917,-61
44590,Falling,118,1070,-72
44591,Falling,62,981,-28
44592,Falling,-10,905,-83
44593,Falling,181,1190,-68
44594,Falling,-35,978,31
44595,Falling,-118,1029,73
44596,Falling,-24,1049,-165
44597,Falling,80,1027,-140
44598,Falling,196,934,8
44599,Falling,293,934,-49
44600,Falling,330,984,-107
44601,Falling,573,686,27
44602,Falling,689,612,56
44603,Falling,800,489,6
44604,Falling,856,417,-54
44605,Falling,951,270,15
44606,Falling,946,254,26
44607,Falling,955,172,18
44608,Falling,907,50,56
44609,Falling,986,47,-72
44610,Falling,1022,-67,61
44611,Falling,1025,-129,145
44612,Falling,492,-158,481
44613,Falling,893,186,115
44614,Falling,938,135,251
44615,Falling,846,51,450
44616,Falling,856,224,464
44617,Falling,760,-118,754
44618,Falling,722,46,700
44619,Falling,421,-73,926
44620,Falling,413,58,957
44621,Falling,314,105,995
44622,Falling,248,45,943
44623,Falling,167,46,981
44624,Falling,105,50,993
44625,Falling,83,120,1429
44626,Falling,-44,40,1025
44627,Falling,12,40,1030
44628,Falling,22,42,1079
44629,Falling,41,49,1157
44630,Falling,104,56,1092
44631,Falling,180,40,1080
44632,Falling,320,52,933
44633,Falling,501,69,901
44634,Falling,598,68,698
44635,Falling,792,7,666
44636,Falling,832,-126,454
44637,Falling,891,-108,291
44638,Falling,891,-25,302
44639,Falling,948,-33,160
44640,Falling,661,-241,261
44641,Falling,1005,-7,5
44642,Falling,993,-256,82
44643,Falling,1049,136,-3
44644,Falling,1124,193,82
44645,Falling,1081,178,63
44646,Falling,1099,-44,33
44647,Falling,948,-190,122
44648,Falling,874,-292,155
44649,Falling,933,-445,100
44650,Falling,738,-509,47
44651,Falling,553,-797,128
44652,Falling,471,-851,36
44653,Falling,460,-856,62
44654,Falling,316,-902,45
44655,Falling,232,-939,62
44656,Falling,185,-1023,121
44657,Falling,58,-1036,120
44658,Falling,20,-927,59
44659,Falling,181,-1232,222
44660,Falling,75,-976,70
44661,Falling,-119,-1016,87
44662,Falling,-101,-1091,80
44663,Falling,-46,-1071,59
44664,Falling,91,-1053,49
44665,Falling,265,-983,96
44666,Falling,279,-845,-12
44667,Falling,427,-853,142
44668,Falling,567,-767,20
44669,Falling,688,-649,111
44670,Falling,714,-592,63
44671,Falling,826,-395,53
44672,Falling,941,-232,59
44673,Falling,1007,-107,30
44674,Falling,1028,28,31
44675,Falling,1010,29,72
44676,Falling,1103,-77,63
44677,Falling,1010,-43,56
44678,Falling,1169,115,235
44679,Falling,1122,39,78
44680,Falling,1079,-64,-51
44681,Falling,992,-190,-114
44682,Falling,941,-34,-218
44683,Falling,936,148,-282
44684,Falling,799,8,-459
44685,Falling,725,-98,-552
44686,Falling,529,-151,-741
44687,Falling,590,-115,-662
44688,Falling,394,-192,-825
44689,Falling,202,-62,-947
44690,Falling,189,17,-966
44691,Falling,153,-89,-925
44692,Falling,19,-73,-1030
44693,Falling,-18,-86,-972
44694,Falling,24,-51,-973
44695,Falling,-32,-47,-995
44696,Falling,-122,-69,-1028
44697,Falling,-208,-28,-1134
44698,Falling,-88,-54,-1028
44699,Falling,117,-62,-890
44700,Falling,314,-106,-806
44701,Falling,464,-128,-704
44702,Falling,844,-33,-431
44703,Falling,811,-64,-470
44704,Falling,818,0,-432
44705,Falling,1154,-85,-159
44706,Falling,1018,-68,-199
44707,Falling,945,-52,-145
44708,Falling,846,-2,-16
44709,Falling,914,92,-23
44710,Falling,965,-20,161
44711,Falling,986,-50,74
44712,Falling,993,-45,56
44713,Falling,1071,275,10
44714,Falling,980,-73,32
44715,Falling,1092,82,63
44716,Falling,1012,-93,-23
44717,Falling,1058,-19,120
44718,Falling,989,106,104
44719,Falling,927,404,-36
44720,Falling,866,277,-90
44721,Falling,759,559,-28
44722,Falling,710,667,-8
44723,Falling,658,721,-21
44724,Falling,643,713,-64
44725,Falling,430,824,-37
44726,Falling,352,846,27
44727,Falling,341,850,-68
44728,Falling,230,1003,-102
44729,Falling,63,1049,-64
44730,Falling,118,961,-20
44731,Falling,1,964,-110
44732,Falling,74,801,-75
44733,Falling,-82,973,-103
44734,Falling,48,1069,11
44735,Falling,28,1214,-85
44736,Falling,39,849,-33
44737,Falling,50,1049,-117
44738,Falling,366,847,-37
44739,Falling,504,773,-33
44740,Falling,598,683,-15
44741,Falling,729,524,39
44742,Falling,857,397,2
44743,Falling,969,210,-13
44744,Falling,979,194,-2
44745,Falling,1000,128,19
44746,Falling,996,94,0
44747,Falling,1002,58,32
44748,Falling,992,59,14
44749,Falling,1027,-16,-10
44750,Falling,999,-41,17
44751,Falling,993,-30,90
44752,Falling,1004,-20,43
44753,Falling,1018,-34,34
44754,Falling,439,18,506
44755,Falling,730,-187,338
44756,Falling,898,-22,297
44757,Falling,702,-6,466
44758,Falling,941,220,469
44759,Falling,527,39,769
44760,Falling,366,43,865
44761,Falling,108,63,1007
44762,Falling,54,77,1068
44763,Falling,127,-42,1392
44764,Falling,6,69,1027
44765,Falling,19,39,1030
44766,Falling,2,35,1036
44767,Falling,-36,5,1094
44768,Falling,136,67,1244
44769,Falling,87,132,1070
44770,Falling,229,8,1012
44771,Falling,370,50,1009
44772,Falling,510,28,787
44773,Falling,726,3,633
44774,Falling,745,109,532
44775,Falling,918,19,271
44776,Falling,929,17,340
44777,Falling,911,17,172
44778,Falling,1401,-158,-29
44779,Falling,993,257,-174
44780,Falling,978,-94,-186
44781,Falling,986,-264,-117
44782,Falling,1200,-157,-7
44783,Falling,1081,294,104
44784,Falling,1008,257,119
44785,Falling,998,103,-34
44786,Falling,975,-161,78
44787,Falling,806,-445,41
44788,Falling,778,-545,165
44789,Falling,639,-546,164
44790,Falling,561,-566,56
44791,Falling,436,-801,-29
44792,Falling,-134,-1150,16
44793,Falling,-19,-1060,38
44794,Falling,-36,-930,67
44795,Falling,50,-1028,103
44796,Falling,-121,-994,98
44797,Falling,-17,-1003,67
44798,Falling,-185,-1028,3
44799,Falling,-40,-1142,82
